股票代码,股票简称,总股本,流通股,总市值,流通市值,行业,上市时间
002462,嘉事堂,291707120.0,291500121.0,3652173142.4,3649581514.92,医药商业,20100818
300502,新易盛,709919026.0,617617878.0,47564574742.0,41380397826.0,通信设备,20160303
605123,派克新材,121170892.0,121170892.0,8529219087.88,8529219087.88,通用设备,20200825
002913,奥士康,317360504.0,265921349.0,8854358061.6,7419205637.099999,电子元件,20171201
600611,大众交通,2364122864.0,1563316364.0,6454055418.72,4267853673.72,铁路公路,19920807
002768,国恩股份,271250000.0,176748125.0,5411437500.0,3526125093.75,塑料制品,20150630
601311,骆驼股份,1173146118.0,1173146118.0,9138808259.22,9138808259.22,电池,20110602
601882,海天精工,522000000.0,522000000.0,14036580000.0,14036580000.0,通用设备,20161107
600664,哈药股份,2521278976.0,2518509876.0,7437772979.200001,7429604134.200001,化学制药,19930629
600509,天富能源,1379032607.0,1379032607.0,7929437490.25,7929437490.25,电力行业,20020228
000507,珠海港,919734895.0,902337753.0,4617069172.9,4529735520.059999,航运港口,19930326
002533,金杯电工,733941062.0,627499808.0,7574271759.84,6475798018.56,电网设备,20101231
688301,奕瑞科技,101998932.0,101998932.0,22371425755.56,22371425755.56,医疗器械,20200918
000718,苏宁环球,3034636384.0,2289754222.0,6281697314.879999,4739791239.54,房地产开发,19970408
600869,远东股份,2219352746.0,2219352746.0,8988378621.3,8988378621.3,电网设备,19950206
600155,华创云信,2261423642.0,2261423642.0,16146564803.88,16146564803.88,证券,19980918
600422,昆药集团,757113997.0,756975757.0,16285522075.470001,16282548533.070002,中药,20001206
002697,红旗连锁,1360000000.0,1077600400.0,6568800000.0,5204809932.0,商业百货,20120905
600063,皖维高新,2156908366.0,1925894692.0,8433511711.06,7530248245.72,化纤行业,19970528
002745,木林森,1484166399.0,988371999.0,11635864568.16,7748836472.16,光学光电子,20150217
002275,桂林三金,587568600.0,559328566.0,8366976864.0,7964838779.84,中药,20090710
002487,大金重工,637749349.0,630580347.0,13711611003.5,13557477460.5,风电设备,20101015
603587,地素时尚,477386282.0,471430292.0,6062805781.4,5987164708.4,纺织服装,20180622
002293,罗莱生活,834479481.0,826763319.0,8244657272.280001,8168421591.72,纺织服装,20090910
603501,韦尔股份,1215775687.0,1214426970.0,119644485357.67,119511758117.7,半导体,20170504
002929,润建股份,276319561.0,204714878.0,11207521394.16,8303235451.68,通信服务,20180301
600993,马应龙,431053891.0,430307016.0,9569396380.199999,9552815755.199999,中药,20040517
301589,诺瓦星云,51360000.0,7702090.0,23192121600.0,3477955760.4,计算机设备,20240208
300383,光环新网,1797592847.0,1793742015.0,17059156118.03,17022611722.35,互联网服务,20140129
300677,英科医疗,647894042.0,469380688.0,14610010647.1,10584534514.4,医疗器械,20170721
300138,晨光生物,532773991.0,430249045.0,6617052968.22,5343693138.9,农牧饲渔,20101105
688032,禾迈股份,83317500.0,41895545.0,17964919350.0,9033517412.9,光伏设备,20211220
603277,银都股份,420643500.0,417375500.0,11967307575.0,11874332975.0,通用设备,20170911
600301,华锡有色,632567479.0,275335681.0,9020412250.539999,3926286811.06,小金属,20000712
300638,广和通,765805784.0,530937177.0,13256098121.039999,9190522533.869999,通信设备,20170413
003035,南网能源,3787878787.0,2257878787.0,19015151510.739998,11334551510.74,专业服务,20210119
603063,禾望电气,443227000.0,443227000.0,10185356460.0,10185356460.0,风电设备,20170728
600976,健民集团,153398600.0,152901317.0,8861837122.0,8833109083.09,中药,20040419
002985,北摩高科,331853600.0,209622206.0,9743221696.0,6154507968.16,航天航空,20200429
002237,恒邦股份,1148031724.0,910417324.0,13030160067.4,10333236627.4,贵金属,20080520
300482,万孚生物,444515598.0,332644220.0,10935083710.800001,8183047812.0,医疗器械,20150630
002324,普利特,1114146844.0,775229386.0,10539829144.240002,7333669991.56,塑料制品,20091218
688029,南微医学,187847422.0,187847422.0,12525666098.960001,12525666098.960001,医疗器械,20190722
001311,多利科技,183733334.0,46634959.0,6935933358.5,1760469702.25,汽车零部件,20230227
600562,国睿科技,1241857840.0,1226205680.0,17957264366.4,17730934132.8,通信设备,20030128
600138,中青旅,723840000.0,723840000.0,7781280000.0,7781280000.0,旅游酒店,19971203
603027,千禾味业,1027731086.0,958538590.0,17440596529.42,16266399872.3,食品饮料,20160307
000810,创维数字,1150216072.0,1117662310.0,12537355184.800001,12182519179.0,家电行业,19980602
600180,瑞茂通,1086627464.0,1086627464.0,5509201242.4800005,5509201242.4800005,物流行业,19980703
603337,杰克股份,484419031.0,473547391.0,10308436979.68,10077088480.480001,专用设备,20170119
601609,金田股份,1478891358.0,1472392608.0,9095181851.7,9055214539.2,有色金属,20200422
002815,崇达技术,1091752352.0,639659469.0,9585585650.56,5616210137.82,电子元件,20161012
603283,赛腾股份,200316148.0,186048648.0,15310163191.640001,14219698166.640001,专用设备,20171225
600315,上海家化,676223860.0,673194380.0,12286987536.2,12231941884.6,美容护理,20010315
002847,盐津铺子,196060485.0,172608676.0,14763354520.5,12997433302.8,食品饮料,20170208
600557,康缘药业,584748452.0,578497152.0,12127682894.48,11998030932.48,中药,20020918
688617,惠泰医疗,66861357.0,66861357.0,28622678318.129997,28622678318.129997,医疗器械,20210107
000756,新华制药,682407635.0,447835910.0,11232429672.1,7371379078.6,化学制药,19970806
000913,钱江摩托,527191000.0,457326050.0,7285779620.0,6320246011.0,交运设备,19990514
002088,鲁阳节能,506332586.0,444903732.0,7620305419.3,6695801166.6,装修建材,20061130
688778,厦钨新能,420771001.0,204167280.0,13536203102.17,6568061397.6,电池,20210805
300415,伊之密,468562084.0,424050517.0,9183816846.400002,8311390133.200001,专用设备,20150123
000707,双环科技,464145765.0,464145765.0,3239737439.7000003,3239737439.7000003,化学原料,19970415
603357,设计总院,560975445.0,545451237.0,5643412976.7,5487239444.22,工程咨询服务,20170801
000404,长虹华意,695995979.0,693640472.0,4983331209.64,4966465779.52,家电行业,19960619
002986,宇新股份,384210652.0,235782330.0,5244475399.8,3218428804.5,化学制品,20200602
605377,华旺科技,332188890.0,331524915.0,6989254245.599999,6975284211.599999,造纸印刷,20201228
601949,中国出版,1903968054.0,1822500000.0,15117506348.76,14470650000.0,文化传媒,20170821
603187,海容冷链,386430339.0,384472883.0,5985805951.11,5955484957.67,通用设备,20181129
601089,福元医药,480000000.0,205346413.0,7248000000.0,3100730836.2999997,化学制药,20220630
002540,亚太科技,1250183651.0,863012051.0,7426090886.940001,5126291582.940001,有色金属,20110118
002611,东方精工,1219046340.0,994171807.0,8862466891.8,7227629036.889999,专用设备,20110830
603057,紫燕食品,412000000.0,68061925.0,7910400000.0,1306788960.0,食品饮料,20220926
002208,合肥城建,803291894.0,802238168.0,4128920335.16,4123504183.52,房地产开发,20080128
000970,中科三环,1215725773.0,1215725773.0,11403507750.740002,11403507750.740002,小金属,20000420
001696,宗申动力,1145026920.0,891339725.0,9297618590.4,7237678566.999999,交运设备,19970306
600120,浙江东方,3415381492.0,3415381492.0,12739372965.16,12739372965.16,多元金融,19971201
300332,天壕能源,868964374.0,833058024.0,5387579118.8,5164959748.8,燃气,20120628
688578,艾力斯,450000000.0,450000000.0,20911500000.0,20911500000.0,化学制药,20201202
300182,捷成股份,2663825632.0,2239081527.0,15023976564.48,12628419812.279999,文化传媒,20110222
688016,心脉医疗,82726253.0,71978147.0,15203430776.34,13228143855.66,医疗器械,20190722
002171,楚江新材,1324246265.0,1293918681.0,10832334447.699999,10584254810.58,有色金属,20070921
000700,模塑科技,918015389.0,918015389.0,6563810031.35,6563810031.35,汽车零部件,19970228
002155,湖南黄金,1202039474.0,1201913267.0,16455920399.06,16454192625.23,贵金属,20070816
000899,赣能股份,975677760.0,975677760.0,7668827193.6,7668827193.6,电力行业,19971126
300363,博腾股份,546037820.0,500403579.0,9774076978.0,8957224064.099998,化学制药,20140129
002926,华西证券,2625000000.0,2625000000.0,19398750000.0,19398750000.0,证券,20180205
603733,仙鹤股份,705975551.0,705975551.0,12079241677.609999,12079241677.609999,造纸印刷,20180420
002946,新乳业,865712256.0,851576043.0,8795636520.960001,8652012596.880001,食品饮料,20190125
002677,浙江美大,646051647.0,582720719.0,5982438251.22,5395993857.94,家电行业,20120525
003031,中瓷电子,322180614.0,84106055.0,22037153997.600002,5752854162.000001,通信设备,20210104
002797,第一创业,4202400000.0,4132400000.0,22650936000.0,22273636000.0,证券,20160511
603889,新澳股份,730655943.0,716444943.0,5158430957.58,5058101297.58,纺织服装,20141231
601065,江盐集团,642776079.0,160000000.0,6704154503.97,1668800000.0,化学原料,20230410
600195,中牧股份,1021148260.0,1021148260.0,9578370678.800001,9578370678.800001,农药兽药,19990107
002281,光迅科技,794201952.0,755889848.0,30592659191.04,29116876944.960003,通信设备,20090821
688569,铁科轨道,210666700.0,210666700.0,5053894133.0,5053894133.0,交运设备,20200831
688475,萤石网络,562500000.0,289125000.0,24913125000.0,12805346250.0,家电行业,20221228
600516,方大炭素,4025970368.0,4025970368.0,19445436877.44,19445436877.44,非金属材料,20020830
002706,良信股份,1123125020.0,910997974.0,8591906403.0,6969134501.1,电网设备,20140121
603920,世运电路,537605409.0,537605409.0,10090853526.93,10090853526.93,电子元件,20170426
002030,达安基因,1403446032.0,1403446032.0,11690705446.56,11690705446.56,医疗器械,20040809
603018,华设集团,683780952.0,668620952.0,5839489330.079999,5710022930.079999,工程咨询服务,20141013
600649,城投控股,2529575634.0,2529575634.0,8904106231.68,8904106231.68,房地产开发,19930518
603367,辰欣药业,452775129.0,451284129.0,6501850852.44,6480440092.44,化学制药,20170929
300251,光线传媒,2933608432.0,2787223354.0,31330938053.76,29767545420.719997,文化传媒,20110803
600133,东湖高新,1066239875.0,1066239875.0,12805540898.75,12805540898.75,工程建设,19980212
002500,山西证券,3589771547.0,3589771547.0,18056550881.41,18056550881.41,证券,20101115
000417,合肥百货,779884200.0,779027451.0,3564070794.0,3560155451.07,商业百货,19960812
002918,蒙娜丽莎,415179279.0,219461830.0,4542061312.26,2400912420.2,装修建材,20171219
002133,广宇集团,774144175.0,769870201.0,2159862248.25,2147937860.79,房地产开发,20070427
300068,南都电源,872690221.0,830231579.0,9931214714.980001,9448035369.02,电池,20100421
301239,普瑞眼科,149619048.0,70789463.0,8260467640.08,3908286252.23,医疗服务,20220705
603986,兆易创新,666906348.0,664486267.0,47930559230.76,47756628009.29,半导体,20160818
603611,诺力股份,257600791.0,257600791.0,4917599100.19,4917599100.19,工程机械,20150128
002955,鸿合科技,235297640.0,187027941.0,5988324938.0,4759861098.45,光学光电子,20190523
002327,富安娜,836774699.0,486795329.0,9020431255.22,5247653646.62,纺织服装,20091230
002675,东诚药业,824595705.0,743355569.0,11263977330.3,10154237072.54,化学制药,20120525
603197,保隆科技,211955720.0,210236220.0,9656702603.2,9578362183.2,汽车零部件,20170519
000030,富奥股份,1741643085.0,1692209461.0,9352623366.45,9087164805.57,汽车零部件,19930929
600635,大众公用,2952434675.0,2418791675.0,8562060557.5,7014495857.5,燃气,19930304
000612,焦作万方,1192199394.0,1191420144.0,6974366454.9,6969807842.4,有色金属,19960926
002242,九阳股份,767017000.0,765705700.0,8007657480.0,7993967508.0,家电行业,20080528
300630,普利制药,451775115.0,338168959.0,8055150300.449999,6029552538.969999,化学制药,20170328
600010,包钢股份,45404942248.0,31497121187.0,72647907596.8,50395393899.200005,钢铁行业,20010309
300841,康华生物,134650449.0,122231310.0,7475792928.4800005,6786282331.200001,生物制品,20200616
601399,国机重装,7213555890.0,7213555890.0,20775040963.2,20775040963.2,专用设备,20200608
300406,九强生物,588446253.0,421966292.0,11357012682.9,8143949435.6,医疗器械,20141030
601908,京运通,2414602861.0,2414602861.0,9006468671.53,9006468671.53,光伏设备,20110908
600363,联创光电,455225750.0,455225750.0,12969381617.5,12969381617.5,光学光电子,20010329
002035,华帝股份,847653618.0,780523042.0,5128304388.9,4722164404.099999,家电行业,20040901
002195,岩山科技,5724847663.0,5656352079.0,16945549082.48,16742802153.84,互联网服务,20071212
688100,威胜信息,500000000.0,500000000.0,17300000000.0,17300000000.0,通信设备,20200121
000628,高新发展,352280000.0,192074040.0,26794416800.0,14609151482.4,工程建设,19961118
603218,日月股份,1030925000.0,967593089.0,12164915000.0,11417598450.2,风电设备,20161228
300664,鹏鹞环保,792476982.0,769026982.0,3795964743.78,3683639243.78,环保行业,20180105
002393,力生制药,184244992.0,182454992.0,4580330501.12,4535831101.12,化学制药,20100423
603689,皖天然气,478044330.0,470449330.0,4077718134.8999996,4012932784.8999996,燃气,20170110
300223,北京君正,481569911.0,415805889.0,29761020499.8,25696803940.199997,半导体,20110531
688065,凯赛生物,583378039.0,583378039.0,25750306641.46,25750306641.46,化学制品,20200812
600736,苏州高新,1151292907.0,1151292907.0,5365024946.62,5365024946.62,房地产开发,19960815
605050,福然德,492829181.0,492829181.0,5642894122.45,5642894122.45,物流行业,20200924
300224,正海磁材,820245109.0,814958410.0,9194947671.890001,9135683776.1,小金属,20110531
000531,穗恒运Ａ,1041401332.0,822099384.0,6165095885.44,4866828353.28,电力行业,19940106
300850,新强联,358741735.0,231549389.0,8491416867.450001,5480774037.63,风电设备,20200713
002139,拓邦股份,1267602112.0,1043688255.0,11585883303.68,9539310650.7,消费电子,20070629
300133,华策影视,1901073701.0,1628270501.0,18402393425.68,15761658449.68,文化传媒,20101026
002993,奥海科技,276040000.0,237889750.0,8805676000.0,7588683025.0,消费电子,20200817
600577,精达股份,2079177952.0,1995844619.0,10770141791.359999,10338475126.42,电网设备,20020911
603661,恒林股份,139067031.0,139067031.0,5653074810.15,5653074810.15,装修建材,20171121
002925,盈趣科技,780403040.0,737189756.0,12338172062.4,11654970042.36,消费电子,20180115
000993,闽东电力,457951455.0,439747572.0,4643627753.7,4459040380.08,电力行业,20000731
688139,海尔生物,317952508.0,317952508.0,8969440250.68,8969440250.68,医疗器械,20191025
000035,中国天楹,2523777297.0,2453345376.0,11079382333.83,10770186200.64,环保行业,19940408
002312,川发龙蟒,1891416394.0,1367297465.0,13296657249.82,9612101178.95,化肥行业,20091203
000731,四川美丰,573737680.0,573737680.0,3907153600.7999997,3907153600.7999997,化肥行业,19970617
600278,东方创业,882932201.0,867192201.0,5430033036.150001,5333232036.150001,贸易行业,20000712
000068,华控赛格,1006671464.0,1006671464.0,3956218853.52,3956218853.52,环保行业,19970611
600004,白云机场,2366718283.0,2366718283.0,23856520292.64,23856520292.64,航空机场,20030428
000657,中钨高新,1397378114.0,1239927247.0,14434915917.62,12808448461.51,小金属,19961205
603127,昭衍新药,749888699.0,630482128.0,13557987677.919998,11399116874.24,医疗服务,20170825
600681,百川能源,1340854810.0,1339808772.0,5001388441.3,4997486719.56,燃气,19931018
002192,融捷股份,259655203.0,259120228.0,10056446012.189999,10035726430.439999,能源金属,20071205
300257,开山股份,993635018.0,954378737.0,12917255234.0,12406923581.0,通用设备,20110819
688366,昊海生科,168707203.0,139108603.0,16617659495.5,13702197395.5,医疗器械,20191030
600335,国机汽车,1495788692.0,1495788692.0,11278246737.68,11278246737.68,汽车服务,20010305
300226,上海钢联,321821516.0,309517595.0,7269948046.44,6992002471.05,互联网服务,20110608
600116,三峡水利,1912142904.0,1912142904.0,13729186050.72,13729186050.72,电力行业,19970804
600897,厦门空港,416934000.0,416934000.0,5466004740.0,5466004740.0,航空机场,19960531
688526,科前生物,466168016.0,466128056.0,8143955239.5199995,8143257138.32,农药兽药,20200922
002367,康力电梯,798786187.0,526770483.0,5751260546.400001,3792747477.6,专用设备,20100312
002145,中核钛白,3871026315.0,3871007066.0,15948628417.800001,15948549111.92,化学原料,20070803
605099,共创草坪,400090000.0,400090000.0,8241854000.000001,8241854000.000001,家用轻工,20200930
300088,长信科技,2454922028.0,2442692096.0,13060185188.960001,12995121950.720001,光学光电子,20100526
601678,滨化股份,2058036276.0,2058036276.0,8026341476.4,8026341476.4,化学原料,20100223
002062,宏润建设,1102500000.0,989930037.0,4553325000.0,4088411052.81,工程建设,20060816
603035,常熟汽饰,380030933.0,380030933.0,6019689978.72,6019689978.72,汽车零部件,20170105
000032,深桑达Ａ,1137959234.0,644763811.0,20585682543.06,11663777340.99,通信设备,19931028
301089,拓新药业,126544500.0,78888792.0,5131379475.0,3198940515.6,化学制药,20211027
600168,武汉控股,709569692.0,709569692.0,4328375121.2,4328375121.2,公用事业,19980427
603886,元祖股份,240000000.0,240000000.0,3924000000.0000005,3924000000.0000005,食品饮料,20161228
688002,睿创微纳,447304029.0,447304029.0,17722185628.98,17722185628.98,半导体,20190722
600787,中储股份,2180728668.0,2170079582.0,10532919466.44,10481484381.06,物流行业,19970121
689009,九号公司-WD,722871031.0,523475563.0,21649987378.45,15678093111.85,交运设备,20201029
300446,航天智造,845410111.0,135458207.0,13526561776.0,2167331312.0,电子化学品,20150423
603317,天味食品,1065374014.0,1059342534.0,13828554701.720001,13750266091.32,食品饮料,20190416
600537,亿晶光电,1196090018.0,1183715018.0,5059460776.14,5007114526.14,光伏设备,20030123
002287,奇正藏药,530168451.0,528988439.0,11430431803.56,11404990744.84,中药,20090828
300592,华凯易佰,289175621.0,144301472.0,5581089485.3,2785018409.6,互联网服务,20170120
002465,海格通信,2481833948.0,2300528382.0,27672448520.2,25650891459.3,通信设备,20100831
002345,潮宏基,888512707.0,867679365.0,5944150009.83,5804774951.85,珠宝首饰,20100128
688033,天宜上佳,562198596.0,562198596.0,5779401566.88,5779401566.88,光伏设备,20190722
000682,东方电子,1340727007.0,1340593119.0,12227430303.839998,12226209245.279999,电网设备,19970121
300776,帝尔激光,273077733.0,167118102.0,12091882017.24,7399989556.56,光伏设备,20190517
002434,万里扬,1312600000.0,1311341050.0,8295632000.0,8287675436.0,汽车零部件,20100618
000821,京山轻机,622874778.0,580322443.0,8396352007.440001,7822746531.64,光伏设备,19980626
000403,派林生物,732744273.0,687667255.0,20619423842.22,19350956555.7,生物制品,19960628
603801,志邦家居,436547813.0,432180071.0,6875628054.75,6806836118.25,装修建材,20170630
300833,浩洋股份,84327000.0,53536313.0,8238747900.0,5230497780.1,专用设备,20200520
688172,燕东微,1199104111.0,459588878.0,18142445199.43,6953579724.14,半导体,20221216
603927,中科软,593600000.0,593600000.0,15973776000.0,15973776000.0,软件开发,20190909
002267,陕天然气,1112075445.0,1112075445.0,7217369638.05,7217369638.05,燃气,20080813
603989,艾华集团,401130603.0,401130603.0,6763061966.58,6763061966.58,电子元件,20150515
300741,华宝股份,615880000.0,615877150.0,11128951600.0,11128900100.5,食品饮料,20180301
301498,乖宝宠物,400044500.0,40004500.0,16749863214.999998,1674988415.0,食品饮料,20230816
300443,金雷股份,325453898.0,248093345.0,6788968312.28,5175227176.7,风电设备,20150422
002662,京威股份,1500000000.0,1499981100.0,4935000000.0,4934937819.0,汽车零部件,20120309
300532,今天国际,310231301.0,295182682.0,4727925027.24,4498584073.68,互联网服务,20160818
688276,百克生物,412840698.0,241352516.0,18309484956.3,10703984084.6,生物制品,20210625
002254,泰和新材,863794983.0,811985120.0,9968194103.82,9370308284.8,化纤行业,20080625
301061,匠心家居,128000000.0,32000000.0,7582720000.0,1895680000.0,家电行业,20210913
688639,华恒生物,157540180.0,101940294.0,17641349356.4,11415274122.12,化学制品,20210422
603358,华达科技,439040000.0,439040000.0,9571072000.0,9571072000.0,汽车零部件,20170125
688289,圣湘生物,588459803.0,588459803.0,11357274197.9,11357274197.9,医疗器械,20200828
688570,天玛智控,433000000.0,58620000.0,10084570000.0,1365259800.0,软件开发,20230605
002053,云南能投,920729464.0,920700299.0,10054365746.88,10054047265.08,化学原料,20060627
301004,嘉益股份,104000000.0,26133300.0,7290399999.999999,1831944329.9999998,家用轻工,20210625
603650,彤程新材,599830991.0,594069815.0,15823541542.58,15671561719.699999,橡胶制品,20180627
002930,宏川智慧,459999145.0,435131362.0,7194386627.8,6805454501.68,物流行业,20180328
605009,豪悦护理,155226949.0,154659949.0,6049194202.53,6027098212.53,美容护理,20200911
301291,明阳电气,312200000.0,71969145.0,10605434000.0,2444791855.65,电网设备,20230630
600597,光明乳业,1378473763.0,1378455363.0,12626819669.08,12626651125.08,食品饮料,20020828
605168,三人行,147784311.0,146568921.0,9208440418.41,9132709467.51,文化传媒,20200528
000541,佛山照明,1548778230.0,1056501050.0,8874499257.900002,6053751016.5,家电行业,19931123
300355,蒙草生态,1604242081.0,1368773219.0,5245871604.87,4475888426.13,环保行业,20120927
603055,台华新材,890466611.0,887622317.0,8236816151.75,8210506432.25,纺织服装,20170921
002328,新朋股份,771770000.0,566989396.0,3997768600.0,2937005071.2799997,汽车零部件,20091230
605266,健之佳,128848882.0,117040004.0,5732486760.18,5207109777.96,医药商业,20201201
600449,宁夏建材,478181042.0,478181042.0,7808696415.86,7808696415.86,水泥建材,20030829
002573,清新环境,1433976079.0,1079420725.0,6467232116.29,4868187469.75,环保行业,20110422
605577,龙版传媒,444444445.0,188364445.0,9191111122.6,3895376722.6,文化传媒,20210824
000726,鲁  泰Ａ,817431206.0,579973299.0,5051724853.08,3584234987.8199997,纺织服装,20001225
300349,金卡智能,420802313.0,372895661.0,5470430069.0,4847643593.0,仪器仪表,20120817
300705,九典制药,345145427.0,214993339.0,12956759329.58,8070849946.059999,化学制药,20171010
002044,美年健康,3914253923.0,3872448720.0,19727839771.920002,19517141548.8,医疗服务,20050518
688676,金盘科技,427362561.0,427362561.0,16910736538.77,16910736538.77,电网设备,20210309
688019,安集科技,99070448.0,99070448.0,13537976719.2,13537976719.2,电子化学品,20190722
002803,吉宏股份,385009288.0,284494863.0,6679911146.8,4935985873.05,文化传媒,20160712
002396,星网锐捷,592727478.0,583280278.0,9898548882.6,9740780642.6,通信设备,20100623
300058,蓝色光标,2487538734.0,2304191149.0,17761026560.76,16451924803.859999,文化传媒,20100226
002074,国轩高科,1785300915.0,1323302532.0,36152343528.75,26796876273.0,电池,20061018
603328,依顿电子,998442611.0,998442611.0,6999082703.11,6999082703.11,电子元件,20140701
300034,钢研高纳,775137713.0,740163627.0,11859607008.9,11324503493.1,有色金属,20091225
002014,永新股份,612491866.0,604099376.0,6327040975.78,6240346554.08,包装材料,20040708
600596,新安股份,1349597049.0,1145746540.0,10904744155.92,9257632043.2,农药兽药,20010906
300633,开立医疗,430652785.0,430652785.0,16364805830.0,16364805830.0,医疗器械,20170406
002102,冠福股份,2633836290.0,2331104734.0,5926131652.5,5244985651.5,化学制药,20061229
002402,和而泰,931720685.0,802343335.0,11814218285.8,10173713487.8,消费电子,20100511
002351,漫步者,889107000.0,521049050.0,11407242810.0,6685059311.5,消费电子,20100205
603167,渤海轮渡,469144503.0,469144503.0,4044025615.8599997,4044025615.8599997,航运港口,20120906
002243,力合科创,1210604219.0,1195689152.0,8232108689.2,8130686233.599999,美容护理,20080528
301376,致欧科技,401500000.0,35671497.0,9973260000.0,886079985.48,家用轻工,20230621
002204,大连重工,1931370032.0,1931370032.0,9038811749.76,9038811749.76,工程机械,20080116
600182,S佳通,340000000.0,170000000.0,4760000000.0,2380000000.0,橡胶制品,19990507
002016,世荣兆业,809095632.0,809095632.0,4223479199.04,4223479199.04,房地产开发,20040708
002483,润邦股份,886468413.0,885250799.0,4113213436.3199997,4107563707.3599997,专用设备,20100929
605196,华通线缆,511524781.0,325894428.0,5596081104.139999,3565285042.3199997,电网设备,20210511
000026,飞亚达,415219970.0,362553413.0,4413788281.1,3853942780.19,珠宝首饰,19930603
301219,腾远钴业,294717182.0,172223548.0,10763071486.640001,6289603972.960001,能源金属,20220317
000989,九 芝 堂,855942012.0,694034953.0,7480933184.88,6065865489.22,中药,20000628
600498,烽火通信,1185491283.0,1149318653.0,21255858704.19,20607283448.29,通信设备,20010823
002038,双鹭药业,1027350000.0,851478144.0,9040680000.0,7493007667.200001,生物制品,20040909
002283,天润工业,1139457178.0,1003824929.0,6267014479.0,5521037109.5,汽车零部件,20090821
601208,东材科技,917716151.0,896782651.0,7800587283.5,7622652533.5,塑料制品,20110520
002414,高德红外,4270736108.0,3398046737.0,30877422060.84,24567877908.510002,电子元件,20100716
603093,南华期货,610065893.0,610065893.0,6216571449.67,6216571449.67,多元金融,20190830
603067,振华股份,509016166.0,505902166.0,4448801290.84,4421584930.84,化学原料,20160913
002441,众业达,544543609.0,398879729.0,4399912360.72,3222948210.32,电网设备,20100706
300298,三诺生物,564265373.0,454759340.0,11827002218.08,9531755766.4,医疗器械,20120319
605183,确成股份,417396900.0,415883145.0,5472073359.0,5452228030.95,橡胶制品,20201207
603025,大豪科技,1109174773.0,1109174773.0,11812711332.45,11812711332.45,专用设备,20150422
000631,顺发恒业,2395279084.0,2395279084.0,6802592598.559999,6802592598.559999,房地产开发,19961122
002101,广东鸿图,664649239.0,622958866.0,8540742721.15,8005021428.099999,汽车零部件,20061229
300181,佐力药业,701387335.0,601081358.0,9054910494.85,7759960331.78,中药,20110222
000049,德赛电池,384638534.0,384497163.0,9000541695.6,8997233614.199999,电池,19950320
002390,信邦制药,1943851868.0,1830244114.0,7406075617.08,6973230074.34,中药,20100416
002959,小熊电器,156854386.0,154159511.0,8565818019.46,8418650895.71,家电行业,20190823
301363,美好医疗,406660000.0,112160000.0,10117700800.0,2790540800.0,医疗器械,20221012
600469,风神股份,729450871.0,729450871.0,4208931525.6699996,4208931525.6699996,橡胶制品,20031021
002334,英威腾,797084570.0,705823452.0,6440443325.6,5703053492.16,专用设备,20100113
603678,火炬电子,458899795.0,458899795.0,9783743629.4,9783743629.4,电子元件,20150126
001322,箭牌家居,970122000.0,165612800.0,9080341920.0,1550135808.0,装修建材,20221026
002106,莱宝高科,705816160.0,703946128.0,6613497419.2,6595975219.36,光学光电子,20070112
000905,厦门港务,741809597.0,741808097.0,4777253804.68,4777244144.68,航运港口,19990429
300660,江苏雷利,317018474.0,316859840.0,8660944709.68,8656610828.8,电机,20170602
603505,金石资源,604772233.0,604772233.0,18403219050.19,18403219050.19,采掘行业,20170503
000078,海王生物,2750833257.0,2626073638.0,6684524814.51,6381358940.34,医药商业,19981218
002763,汇洁股份,409924000.0,303557950.0,3185109480.0,2358645271.5,纺织服装,20150610
002135,东南网架,1149598194.0,1077947776.0,5311143656.28,4980118725.12,工程建设,20070530
603230,内蒙新华,353523000.0,89401000.0,5447789430.0,1377669410.0,文化传媒,20211224
301262,海看股份,417000000.0,41700000.0,12168060000.0,1216806000.0,文化传媒,20230620
603408,建霖家居,449059500.0,447573000.0,5738980410.0,5719982940.0,装修装饰,20200730
603360,百傲化学,360318191.0,357916071.0,5170566040.849999,5136095618.849999,农药兽药,20170206
603170,宝立食品,400010000.0,158810000.0,6160154000.0,2445674000.0,食品饮料,20220715
603686,福龙马,415655737.0,415655737.0,3632831141.38,3632831141.38,环保行业,20150126
603301,振德医疗,266451202.0,266451202.0,5376985256.36,5376985256.36,医疗器械,20180412
600201,生物股份,1120369226.0,1120369226.0,9747212266.199999,9747212266.199999,农药兽药,19990115
603919,金徽酒,507259997.0,507259997.0,10114764340.18,10114764340.18,酿酒行业,20160310
002641,公元股份,1229093871.0,1133464653.0,6501906577.59,5996028014.37,装修建材,20111208
300041,回天新材,559422387.0,544422588.0,5152280184.27,5014132035.4800005,化学制品,20100108
600846,同济科技,624761516.0,624761516.0,5091806355.400001,5091806355.400001,工程建设,19940311
300119,瑞普生物,466276186.0,334255761.0,6728365363.98,4823310631.23,农药兽药,20100917
600223,福瑞达,1016568775.0,1016568775.0,8579840460.999999,8579840460.999999,生物制品,20000113
300634,彩讯股份,447653250.0,431288250.0,8389021904.999999,8082341804.999999,互联网服务,20180323
300820,英杰电气,220362708.0,109765316.0,11381733868.199999,5669378571.4,电源设备,20200213
688106,金宏气体,486943322.0,486943322.0,9281139717.32,9281139717.32,电子化学品,20200616
000922,佳电股份,595858553.0,587330253.0,7335018787.43,7230035414.43,电机,19990618
301236,软通动力,952941177.0,680315389.0,44292705906.96,31621059280.719997,软件开发,20220315
